target,sa,cv,density,vf,di,df,dif,filename,Original_Rank
253.98922211566705,1787.55,3594.59,1.5208,0.1354,6.73914,4.80787,6.6582,bct+N510+E48,4281
253.9585434030839,2028.2,8053.89,0.654419,0.41808,9.99188,8.62719,9.99188,snp+N314+E43,4282
253.954436127339,2487.19,13951.1,0.586228,0.47512,10.51071,7.74448,10.51071,vmr+N599+E113,4284
253.94935750227347,2534.33,27997.4,0.888608,0.43318,13.46143,6.76621,11.77423,sth+N254+E204,4285
253.91890343143623,1884.86,9440.22,1.03574,0.1697,8.00869,6.86179,8.00869,vcu+N357+E50,4286
253.90656412173732,2348.74,21334.3,1.05591,0.32526,12.13002,6.90733,9.812,wme+N36+E206,4288
253.8726350816445,2776.59,5378.81,1.10264,0.26198,9.94553,5.18098,9.94553,yfx+N572+E44,4290
253.8583628395934,2215.9,19420.8,0.949673,0.41512,12.10343,7.79357,11.16101,wmo+N667+E73,4291
253.84501114700072,1651.93,3167.31,1.20868,0.09136,6.13211,3.04852,6.11052,bct+N83+E128,4292
253.84073990155653,2105.86,20967.4,0.909464,0.46264,13.24286,9.7222,13.06757,lcy-e+N556+E138,4293
253.8388707747189,2756.61,24515.8,0.778612,0.38956,9.71209,7.11859,9.45611,zfq+N272+E73,4294
253.8132843401267,2060.85,19423.6,0.481942,0.51746,14.74546,10.09074,14.71807,vmz+N673+E81,4295
253.8110540771876,2596.88,3525.63,1.40342,0.17052,6.48234,4.95017,6.48234,bsn+N139+E212,4296
253.78436913592608,2374.99,9438.1,0.55413,0.47176,11.77483,8.87516,11.77483,lcy+N336+E142,4298
253.78137028763288,1933.66,8613.18,1.18415,0.11802,7.12113,4.41526,6.14261,loh+N651+E165,4299
253.76288820545324,2313.61,10996.5,0.572875,0.51114,10.59292,9.73379,10.55516,sxa+N59+E107,4300
253.7297287101741,2554.75,7513.81,1.06721,0.37674,9.22141,7.2579,8.66079,snx+N442+E66,4301
253.72940084937213,2499.43,13260.3,0.67735,0.41056,10.80008,9.46788,10.80008,loh+N300+E156,4302
253.7243532212021,2341.73,17188.6,0.456029,0.48318,10.24437,8.24767,10.19056,bcg+N507+E148,4303
253.7043127465076,2546.64,6787.55,1.33865,0.15662,6.9979,4.73035,6.24138,ske+N341+E51,4304
253.70247133820345,2782.05,23427.2,0.468664,0.48632,10.7907,6.99099,10.77442,hjm+N113+E59,4305
253.69865918353844,2272.33,22907.0,0.361515,0.57304,13.99412,12.11284,13.95359,mdf+N158+E11,4306
253.6574827667522,2325.83,12977.4,0.449425,0.5256,11.92026,9.64332,11.77177,bcu+N368+E224,4307
253.65743203508725,2546.52,11600.3,0.565952,0.43794,9.83406,6.88537,9.5009,qtz-x+N183+E224,4308
253.6441319138242,2601.29,20130.8,0.693585,0.45262,12.5443,8.32068,11.39925,ukb+N627+E128,4309
253.63897889298968,1772.34,5510.19,1.09717,0.1076,6.6241,4.68828,5.7879,ecu+N192+E14,4310
253.6224019677313,2310.25,36529.2,0.704521,0.47114,13.57498,9.46817,13.02802,ncb+N650+E126,4312
253.61728111064303,2277.96,10409.0,0.957826,0.35612,10.58082,7.3386,10.56327,vmj+N134+E202,4313
253.6121618020897,2535.8,9076.76,1.46918,0.3615,8.69462,7.09211,8.68766,uon+N616+E102,4314
253.606931179721,2175.48,2354.25,1.09573,0.12002,5.93276,3.98475,5.2594,sxb+N135+E151,4315
253.6045297877838,2226.8,22945.3,0.485858,0.49146,13.37406,10.31561,13.06058,feb+N83+E223,4316
253.56090869578205,2179.61,23990.7,0.802901,0.46354,15.51859,7.42966,13.26919,wme+N286+E166,4318
253.54623508182257,2242.07,10806.8,0.979117,0.30112,12.27012,5.2615,11.968,ecf+N369+E73,4320
253.54375727720128,1871.01,8991.79,1.1616,0.13908,8.69197,3.36717,8.6561,wnj+N446+E217,4321
253.5286388638613,2342.41,9098.78,0.789097,0.36248,10.91996,9.24688,10.91996,snp+N518+E34,4322
253.4457065001785,1979.9,16296.8,1.27349,0.1341,7.72322,4.62717,7.67766,wif+N179+E73,4323
253.4079621198546,2157.86,13701.6,0.764052,0.42762,10.92913,8.40176,10.5599,vbu+N197+E151,4325
253.40394629246117,2456.78,10379.2,0.799651,0.44038,10.73231,9.93543,10.72529,smj+N197+E175,4326
253.39554300881423,2242.06,8090.28,1.18048,0.22154,9.29104,7.03737,9.16208,sma+N438+E132,4327
253.33199778912143,2101.11,19567.8,0.686618,0.40442,15.14977,13.77817,14.60207,snz+N465+E177,4329
253.32688310847337,2156.64,19507.0,0.822501,0.35348,17.76755,16.27863,17.76755,smw+N198+E52,4331
253.28371534559315,2619.46,8850.05,0.945689,0.3282,8.42371,6.49484,8.04514,wht+N622+E37,4332
253.2611605230152,1995.6,16961.8,1.59256,0.17398,9.61804,4.24712,9.61804,wno+N233+E51,4335
253.2381659001463,2275.86,13853.0,0.547347,0.49692,16.05684,13.34561,15.96249,tfs+N55+E158,4336
253.2362184342056,2463.35,17811.1,0.447136,0.49554,10.65054,7.572,9.85279,bcg+N178+E30,4337
253.1926018168155,2230.07,23031.5,0.597114,0.49204,17.46245,13.14493,17.4524,svs+N599+E147,4338
253.1676193568049,1983.9,6379.5,2.1078,0.14094,6.90977,5.52521,6.90977,deh-d+N490+E166,4339
253.10638694437745,2434.94,22740.8,0.625989,0.44424,12.36733,7.72815,12.22557,whb+N548+E163,4340
253.0841205888593,2245.75,20732.6,0.618721,0.43234,12.87947,10.67676,12.85257,skc+N206+E221,4342
253.07802282958417,2309.21,5034.94,1.07008,0.36814,8.99437,7.42215,8.99437,snp+N646+E202,4343
253.07504178014196,2335.58,15766.4,0.506903,0.43302,13.22954,10.63675,13.22954,rac+N68+E167,4344
253.06694136704863,2370.56,17731.4,0.824294,0.37834,12.80645,6.44419,10.59358,wjn+N671+E52,4345
253.0647254231069,2015.27,13809.0,0.873208,0.42224,16.33028,15.41201,16.33028,sni+N278+E16,4346
253.0607945727371,2601.51,13151.0,0.852155,0.3642,9.55955,6.75556,9.4943,wkf+N422+E50,4347
253.0409356229031,1982.58,4585.5,1.17251,0.10922,5.56379,3.74101,5.56379,sxb+N475+E151,4348
252.97828661599308,2340.41,6635.35,1.68504,0.1571,6.72015,4.08341,6.70685,wgw+N197+E51,4349
252.97810172437428,2709.66,7583.32,0.804933,0.34108,9.54656,5.60818,8.33118,qtz-x+N406+E145,4350
252.97560668637823,2376.49,24730.3,0.716903,0.4303,10.90515,7.78661,10.90515,vbp+N536+E166,4351
252.94262781239752,2436.53,7829.51,0.891957,0.37766,10.6055,7.92701,9.91869,wgv+N481+E19,4352
252.9416578771174,2073.26,22339.9,0.624959,0.53248,14.93776,10.33009,14.20969,vmi+N354+E81,4353
252.92247959653733,2199.1,7629.63,0.702476,0.43184,13.72338,11.58869,13.61311,kag+N54+E211,4354
252.9000162960077,2724.57,12713.5,1.35967,0.2683,7.2288,5.24431,6.88718,wib+N308+E44,4355
252.8904037782515,2275.04,18331.1,0.551355,0.40614,11.53036,8.74086,11.26306,sow+N513+E215,4356
252.87849732473583,2469.08,35383.5,0.613235,0.4895,11.48234,8.49517,11.29997,ure+N73+E163,4357
252.84565359996745,1949.79,9278.47,1.18484,0.13456,7.18739,3.89852,7.14995,wni+N284+E233,4358
252.8448859026761,2384.54,14762.6,1.03807,0.25374,7.82237,6.23411,7.80676,whp+N481+E162,4359
252.7731104532533,2113.8,15284.7,1.14409,0.31368,13.77784,11.78745,13.77784,wmm+N278+E138,4361
252.73393671808407,2241.79,30559.1,0.668849,0.42688,11.71267,8.2576,11.18407,vca+N179+E130,4363
252.71604392680408,1999.62,38379.1,0.601675,0.5109,20.21578,18.87323,20.21578,svp+N583+E195,4364
252.6953144369068,2607.71,18552.2,0.785029,0.4377,10.88121,8.3566,10.82636,zfe+N242+E66,4365
252.67697852027575,1980.48,14668.7,0.849143,0.2786,10.45337,7.86655,10.45337,vcz+N179+E167,4366
252.66282557690388,2480.24,14373.2,1.00984,0.2908,13.29038,11.62341,13.29038,foa+N272+E186,4368
252.6186884756184,2334.01,14742.8,0.644641,0.40912,12.6156,7.6963,12.6156,sne+N504+E130,4369
252.58823427238667,2526.51,21446.0,0.785724,0.41194,9.79447,8.49998,9.21184,wky+N536+E132,4370
252.56543158784007,2152.4,29829.3,0.642337,0.51282,14.62688,10.64582,14.19006,ukb+N393+E72,4371
252.56401378110857,2378.42,27660.1,1.19127,0.30218,9.3569,7.2165,9.22553,why+N144+E206,4372
252.56046391500507,1957.73,6076.09,0.887618,0.08886,5.67398,3.47028,5.35691,bsn+N213+E167,4373
252.55431541546537,2308.87,27545.7,0.457447,0.48812,14.78912,9.44149,14.7726,vmv+N664+E190,4374
252.54919808622867,1864.87,1906.85,1.27009,0.1041,5.85374,3.39941,5.8463,msw+N232+E216,4375
252.5461190667096,2129.3,31325.4,0.553695,0.5171,17.39433,14.2327,17.39433,zfd+N482+E81,4376
