Unnamed: 0,target,sa,cv,density,vf,di,df,dif,filename,Original_Rank
14853,425.2622925,756.645,82832.2,0.112298,0.86448,35.46079,31.24754,35.46079,uov+N93+E110,10724
17376,425.2061464,2394.78,14414.8,1.27133,0.22884,8.34704,4.79322,7.6217,wkf+N125+E204,10725
10364,425.1985823,2009.99,14670.2,0.716437,0.30196,12.63561,11.22188,12.63561,snz+N598+E79,10726
17455,425.1470325,1649.45,25570.4,0.637763,0.47968,31.19178,30.75982,31.17572,wkl+N574+E51,10727
14776,425.1363791,960.49,44017.2,0.197221,0.83404,26.55633,17.71379,24.92189,uou+N32+E31,10728
48,425.1322341,824.987,75288.2,0.139791,0.85594,26.84347,24.2665,26.60692,acs-g+N51+E80,10729
10742,425.0986618,866.318,74107.0,0.248123,0.84086,30.20112,24.58129,30.20112,sra+N700+E204,10730
11185,425.0384009,2748.38,4676.89,0.988834,0.17406,6.34313,3.98627,6.33203,sxa+N341+E120,10731
13850,425.0301397,819.683,41419.4,0.110507,0.85622,37.74258,34.92282,37.74258,unh+N292+E111,10732
17385,424.8649592,2302.44,14339.1,0.987874,0.333,9.91302,6.76387,9.49194,wkf+N508+E51,10733
926,424.8310354,767.681,100837.0,0.144828,0.86442,30.22687,23.33654,29.36841,bcu-f+N245+E179,10735
19081,424.8248939,2297.05,11932.2,1.08669,0.2568,8.34091,6.31749,8.03248,zfk+N242+E212,10736
3164,424.7794692,901.731,29853.5,0.167638,0.84664,31.46098,28.05864,31.43578,fee+N300+E22,10737
13483,424.7601966,884.644,74826.8,0.148693,0.84108,37.96499,34.8745,37.96499,umx+N210+E30,10738
19173,424.7601706,767.635,109287.0,0.16023,0.84778,38.21081,35.68261,38.21081,zfs+N332+E80,10739
10568,424.7298777,2607.88,10504.0,0.999671,0.18922,7.03564,4.18537,6.82557,sol+N9+E16,10740
9147,424.723206,2242.06,8090.28,1.18048,0.22154,9.29104,7.03737,9.16208,sma+N438+E132,10741
10665,424.7126651,877.466,50178.2,0.151453,0.84754,26.23841,22.73022,25.83551,sqp+N300+E194,10742
3168,424.6205542,724.948,114054.0,0.159666,0.8617,42.36043,40.47135,42.35625,fee+N332+E68,10746
2919,424.5183732,1520.01,23355.3,0.73083,0.47894,27.06206,26.00378,27.02664,ecs+N38+E166,10747
1464,424.4962754,757.285,38841.9,0.121279,0.86892,24.29856,21.18248,23.38214,bto+N641+E142,10748
7137,424.4323911,840.523,108566.0,0.105728,0.8557,30.88889,26.33351,30.84466,pcb+N307+E78,10749
7127,424.422544,850.734,92342.8,0.175471,0.84892,34.3506,23.0903,33.98013,pbz+N579+E73,10750
16060,424.3430978,2415.66,13199.5,0.934169,0.18188,7.60569,4.46221,6.33467,vms+N542+E92,10751
9485,424.2438635,2307.53,8505.26,0.959951,0.2551,11.54758,10.85502,11.54758,smk+N59+E79,10753
7865,424.1196089,864.312,24816.3,0.166489,0.85082,24.7067,19.79288,24.05914,qtz+N304+E9,10755
15348,424.0437352,2244.83,11727.5,1.06963,0.22526,8.50973,6.04604,8.50973,vbu+N197+E165,10757
13299,424.0345911,765.164,82357.4,0.151217,0.8561,49.62857,47.44309,49.46125,umm+N127+E66,10758
16122,423.9718292,2426.55,10449.3,1.25357,0.24958,8.89832,5.09413,8.63537,vmw+N380+E127,10759
13481,423.9640216,675.377,104777.0,0.128283,0.87242,46.2642,43.05441,46.2642,umx+N207+E148,10760
12189,423.962016,2399.22,20241.5,1.30766,0.2142,9.18804,4.8477,8.54057,thp+N423+E204,10761
10404,423.9176931,826.145,81953.7,0.145214,0.857,35.99621,19.53014,35.91843,sod+N346+E203,10763
9730,423.8890048,2220.72,7251.73,1.2505,0.35628,11.92191,11.42123,11.92191,smt+N479+E51,10764
14743,423.8859766,884.138,39684.5,0.150954,0.85768,32.09666,21.03039,32.09666,uot+N256+E41,10765
16881,423.8789036,758.921,71451.4,0.130601,0.86692,39.76376,38.33816,39.70597,wix+N415+E66,10766
10137,423.7894775,866.887,54637.5,0.137383,0.8322,36.20712,33.16377,36.01288,snp+N213+E59,10768
10175,423.7719954,1070.9,32143.9,0.419612,0.7613,25.48381,23.73953,25.13386,snp+N40+E110,10769
13082,423.7534692,872.126,84129.1,0.169674,0.83436,39.77156,37.63859,39.77156,umb+N219+E228,10770
10084,423.7130678,2315.95,16320.3,1.61122,0.25078,9.39681,6.3387,8.85281,snk+N668+E102,10772
8254,423.7035728,2921.7,2919.34,0.957728,0.14522,5.37876,3.78885,4.98995,qzd+N539+E79,10773
30,423.6996105,818.43,77766.2,0.12541,0.84714,32.51469,25.57457,32.51469,acs-f+N713+E203,10774
13479,423.6702194,722.028,92862.6,0.120276,0.8677,43.23621,39.57644,43.08433,umx+N200+E234,10775
15014,423.6309193,2656.6,10864.1,0.965602,0.32708,9.6615,6.54684,9.08696,upc+N581+E27,10777
14234,423.5779074,856.57,54563.6,0.153198,0.85412,26.1471,23.67371,26.1471,uoc+N616+E101,10779
17043,423.5635725,843.937,83269.7,0.139891,0.85624,35.31174,34.44738,35.31165,wjf+N305+E203,10780
1358,423.3639822,2620.27,4542.7,1.34256,0.16728,5.98392,4.87375,5.98392,bsn+N147+E73,10782
1993,423.2884131,749.765,84549.4,0.110313,0.86484,29.79518,26.7651,29.64801,crb+N267+E20,10783
16001,423.1705246,2092.15,12069.3,1.08879,0.3114,11.40757,7.60134,11.40757,vmk+N541+E204,10787
15385,423.1579794,1993.1,17547.3,1.12788,0.3357,11.74775,8.57373,11.68104,vbx+N198+E51,10789
15001,423.1339844,880.767,129264.0,0.181111,0.84976,30.78565,25.90041,29.4285,upc+N303+E9,10790
18301,423.1173934,2394.05,18419.9,1.03595,0.19832,8.05786,6.30496,8.05786,xfh+N284+E13,10792
5858,423.0244992,688.852,91223.5,0.139965,0.87206,30.24501,28.12183,29.65206,lvt+N90+E68,10794
10409,423.0002743,836.092,77557.7,0.15883,0.84566,36.46492,20.63344,36.35361,sod+N398+E110,10795
4230,422.9859021,2463.41,7112.71,1.03266,0.17534,7.86167,3.98485,7.62754,hcp+N107+E160,10796
13504,422.830366,805.892,66672.1,0.181503,0.85356,41.80188,39.17504,41.29121,umx+N387+E234,10800
2326,422.8032094,758.67,82565.6,0.112026,0.86828,37.07942,32.33363,37.07942,dft+N282+E187,10801
13503,422.783389,866.362,66615.0,0.196037,0.84118,41.43333,38.33464,41.41279,umx+N387+E163,10802
81,422.6125686,1038.13,49063.3,0.254379,0.81194,34.19857,33.81309,34.19782,acs-i+N391+E38,10804
18324,422.5930322,886.274,66569.7,0.180632,0.84774,30.03777,21.77073,29.62791,xfu+N254+E7,10805
11821,422.5375242,2228.52,8865.75,1.09272,0.235,10.24894,5.52475,9.87858,tfs+N306+E108,10806
17127,422.4534421,874.706,64175.1,0.189187,0.84656,45.63876,44.81539,45.41288,wjh+N304+E8,10807
10399,422.4084562,815.596,88668.8,0.105168,0.86872,39.78857,20.72362,39.76795,sod+N307+E4,10808
16132,422.4007728,2566.1,14495.6,1.18309,0.20226,7.54079,5.50705,7.18543,vmx+N423+E131,10809
13120,422.3505456,704.722,107916.0,0.126695,0.87018,44.99825,43.01669,44.99825,umb+N76+E68,10810
3167,422.29599,707.007,62054.4,0.143505,0.8653,46.0032,43.43332,46.0032,fee+N332+E40,10811
8293,422.2647888,737.854,97661.9,0.102878,0.87116,29.79057,27.68639,29.79057,rac+N282+E121,10812
9882,422.259382,2373.02,16570.0,1.04699,0.22422,11.69087,8.24925,11.68392,smw+N684+E138,10813
13303,422.2335319,793.055,97711.6,0.108394,0.86406,39.16309,36.2294,39.16309,umm+N161+E101,10814
5734,422.2285287,797.77,39404.7,0.140857,0.86546,29.17449,23.483,29.14871,lon+N307+E82,10815
70,422.221359,2115.24,12628.8,0.951256,0.3952,12.66449,10.95324,12.66449,acs-h+N383+E51,10816
14016,422.2101488,789.449,58471.9,0.185805,0.84856,30.62187,27.37237,30.62187,unj+N562+E112,10817
6961,422.2097443,2615.36,7461.34,1.02932,0.18876,6.95429,4.70686,6.58796,oof+N326+E201,10818
8514,422.2087185,2234.71,5293.69,1.00159,0.2884,7.76283,5.95417,6.91534,rkf+N504+E162,10819
6960,422.2068215,2343.76,14695.6,0.806925,0.23816,8.82496,6.45171,8.77956,oof+N326+E190,10820
10426,422.1228188,841.098,106433.0,0.202486,0.84424,37.7141,20.6966,37.7141,sod+N76+E155,10824
9428,422.1199563,2169.09,12369.2,0.641882,0.28122,13.31663,11.71568,13.26276,smk+N222+E167,10825
5384,422.0756284,929.523,71875.6,0.258891,0.81466,27.83295,26.0997,27.83295,lcy-a+N385+E45,10828
5524,422.0342768,735.615,96383.5,0.120138,0.86782,30.08941,25.18944,30.08941,lig+N315+E151,10829
17463,422.0075627,2033.09,19323.9,1.05982,0.30544,16.22802,14.17234,16.22802,wkm+N278+E108,10830
5388,421.9919081,916.922,90358.1,0.241833,0.83138,28.50313,23.18369,28.49538,lcy-a+N73+E45,10831
14401,421.9721232,879.554,63076.0,0.17586,0.83964,31.42246,22.20803,31.42246,uoj+N387+E148,10832
12890,421.9334985,2300.02,9516.34,1.73199,0.26542,9.49707,5.77035,9.41884,ukg+N409+E102,10833
10026,421.8889973,2828.78,14619.7,0.94392,0.19652,7.73124,4.21737,7.72487,snk+N283+E127,10835
1898,421.8212643,722.235,85820.0,0.113862,0.87526,31.53284,26.17141,31.46859,cdt+N415+E176,10836
13670,421.8080151,732.763,44599.9,0.104354,0.86696,35.3071,34.06032,35.3071,unc+N219+E148,10837
8065,421.7882986,808.728,54528.3,0.154211,0.86032,27.47011,22.34623,26.42843,qtz-g+N246+E142,10838
16971,421.7360058,2350.88,16318.9,1.09207,0.24242,10.13514,6.07671,7.41088,wjd+N691+E173,10840
10523,421.7356028,2555.46,9114.93,1.15946,0.19936,7.27266,5.04431,7.15059,sol+N134+E175,10841
1478,421.7349315,845.424,66342.6,0.150728,0.83486,36.90646,22.11818,36.90646,cab+N242+E59,10842
2758,421.6826447,1961.22,7622.18,1.09699,0.2563,9.96386,5.22149,9.933,ecf+N363+E63,10843
2898,421.6816725,2574.83,16313.7,0.990865,0.17292,7.90595,5.6987,7.62492,ecn+N692+E138,10844
13298,421.6511538,735.912,91046.4,0.133714,0.86232,51.53434,50.05177,51.27332,umm+N127+E166,10845
15983,421.5627228,2778.49,6824.56,1.12918,0.16214,6.49607,3.97555,5.44231,vmk+N167+E13,10846
11869,421.5112476,2280.8,7436.68,1.13792,0.20188,9.76317,7.93038,9.76317,tfs+N548+E95,10847
14313,421.5076541,840.779,42812.4,0.143492,0.85458,28.3393,23.78401,28.03952,uog+N305+E101,10848
13722,421.458491,782.495,43877.6,0.19657,0.85266,31.88238,30.77469,31.86766,unc+N700+E86,10849
163,421.4358232,698.142,86631.7,0.109641,0.87244,33.38927,24.85157,33.38927,afw+N708+E35,10850
17581,421.4350082,1647.75,22593.5,1.06036,0.4112,18.8953,18.22285,18.8953,wkw+N70+E50,10851
10749,421.4136264,727.426,30313.8,0.103424,0.87208,31.4132,30.14278,31.4132,sra+N93+E38,10852
1070,421.3941414,848.642,23636.0,0.147305,0.84876,33.27311,27.80664,33.27311,bnn+N482+E194,10854
3079,421.3435302,830.289,40202.8,0.173795,0.82706,40.62344,39.31231,40.62344,eta-c+N485+E150,10855
7288,421.3349529,2446.59,1322.63,1.02884,0.19904,7.23448,3.99951,7.08424,pcu+N59+E79,10856
15094,421.3290946,763.029,102613.0,0.173307,0.86426,23.80014,20.61817,23.78557,utj+N682+E234,10857
15330,421.2747907,2500.08,12358.0,1.00856,0.19336,7.99516,5.52072,7.99274,vbt+N197+E217,10859
2450,421.2476112,899.904,61275.0,0.206795,0.8448,25.74036,21.42429,25.67998,dia-g+N60+E204,10860
16641,421.2430775,2117.49,20480.3,1.18422,0.24482,9.84117,5.78791,9.84117,whp+N442+E52,10861
13449,421.2051833,644.047,95140.8,0.101073,0.88146,40.13271,38.20854,40.1188,umw+N50+E104,10862
8057,421.1534712,801.971,64752.0,0.1249,0.86442,36.16939,34.81164,36.16939,qtz-f+N411+E138,10863
14292,421.1336985,738.589,67394.3,0.110699,0.86294,32.05694,27.56541,32.05694,uog+N200+E78,10864
13343,421.0666686,1038.66,72447.6,0.304495,0.79596,35.88148,33.64135,35.38758,umo+N17+E155,10865
5375,421.0239236,2504.75,5475.55,1.1257,0.19102,8.33227,3.33404,8.33227,lcy+N85+E204,10866
915,421.0184053,2505.13,4711.47,0.960608,0.17676,7.60551,3.47775,7.17902,bcu+N672+E217,10867
14495,420.9800599,730.897,82111.6,0.111485,0.86784,29.23734,25.6492,29.23734,uom+N512+E64,10868
14580,420.9775135,2825.98,4561.06,0.928269,0.26216,7.56773,5.85051,7.40408,uon+N581+E162,10869
10214,420.9466948,777.642,55338.1,0.137113,0.8605,30.37201,28.15173,30.37201,snp+N577+E39,10870
969,420.9219872,765.163,97264.8,0.12996,0.86718,27.1363,22.59972,27.1363,bcu-h+N641+E73,10872
931,420.8175993,749.505,106171.0,0.105038,0.86978,34.38625,23.37831,34.38625,bcu-f+N519+E119,10874
8140,420.7022903,2826.16,4402.69,1.05376,0.17564,5.91748,4.09437,5.91748,qtz-x+N504+E233,10876
15101,420.6690225,939.127,51311.4,0.181489,0.82922,32.19182,30.07857,32.19182,utk+N18+E23,10877
8245,420.6214563,3140.37,2061.83,1.29062,0.1904,5.38829,4.02343,5.18339,qzd+N448+E212,10878
5268,420.6011429,1116.98,80771.6,0.384148,0.74996,27.40326,24.58963,26.40892,lcv-e+N630+E182,10879
13355,420.5996044,838.868,67446.2,0.191572,0.8475,42.72024,42.31537,42.72024,umo+N305+E8,10880
68,420.5471152,952.69,76348.1,0.274118,0.78722,33.56583,30.11006,33.53039,acs-h+N332+E212,10881
15080,420.4409723,957.827,82408.6,0.217783,0.81706,25.88832,22.5053,25.88832,utj+N18+E70,10882
836,420.4337712,2536.81,3104.22,1.16388,0.1421,5.75923,4.21038,5.75923,bcu+N175+E149,10883
9959,420.4103508,1289.06,45883.5,0.457108,0.6476,33.52842,15.38604,33.52842,snf+N541+E233,10885
14953,420.3781594,742.192,81259.5,0.103337,0.87502,30.22435,24.16181,29.90842,upa+N93+E22,10887
2905,420.2992129,2266.57,15116.5,0.89114,0.23528,10.48553,8.08749,9.96574,ecp+N423+E137,10888
10835,420.2692275,783.631,49032.7,0.139159,0.86202,26.35826,22.80031,26.20694,srs+N440+E150,10889
18775,420.1599185,2527.18,9690.43,1.11876,0.22988,7.46459,4.61218,7.2237,yfc+N242+E50,10890
14395,420.1240366,682.243,88277.3,0.107786,0.87252,35.39455,25.11369,35.30115,uoj+N342+E136,10892
2373,420.0234455,753.834,87363.2,0.126842,0.86008,34.78516,30.82048,34.78516,dft+N76+E176,10893
10726,419.986456,856.984,47190.9,0.172871,0.84904,27.18996,24.11329,27.18446,sra+N398+E31,10894
16520,419.8396258,1966.82,20070.5,1.03026,0.38036,17.03404,11.07754,17.02005,whf+N422+E51,10899
2678,419.8168125,2348.06,6564.71,1.05589,0.18606,7.28178,4.76758,7.28067,dmp+N393+E89,10900
7083,419.68473,2133.31,15781.4,1.62006,0.2659,9.5984,7.34225,9.11491,osf+N583+E185,10902
4747,419.6568401,2533.47,5967.94,1.27781,0.16242,7.16976,4.30686,6.28824,ilc+N66+E104,10903
44,419.5478756,738.733,69303.1,0.116952,0.87262,30.09316,28.15629,30.09316,acs-g+N415+E162,10904
10423,419.5433894,808.913,97025.3,0.238298,0.8426,40.34045,21.32382,40.33276,sod+N700+E162,10905
16807,419.4985934,2197.5,20491.0,1.13199,0.24302,9.65202,5.15159,9.65202,wia+N622+E228,10907
814,419.4497666,2641.41,21318.3,1.14602,0.2032,7.06512,4.78143,6.54041,bcs+N602+E37,10908
17192,419.4421863,2662.34,10135.9,1.24859,0.16998,7.09082,4.4158,6.13602,wjm+N254+E14,10909
13888,419.2977957,700.474,66242.4,0.170787,0.86428,45.59281,43.46514,45.57347,unh+N631+E3,10911
15088,419.2542304,956.294,90876.0,0.210947,0.82188,30.76214,24.58018,30.76214,utj+N51+E145,10912
57,419.2206969,688.079,96731.8,0.102041,0.88362,31.81356,28.35018,31.81356,acs-g+N713+E112,10913
14588,419.0158523,664.503,86998.9,0.108873,0.8792,29.95248,28.14948,29.59098,uon+N618+E28,10916
16235,418.9547485,2479.08,9813.03,1.08023,0.2142,6.80655,5.33942,6.61638,wfi+N369+E127,10918
13372,418.9406771,962.766,78981.0,0.280751,0.8114,39.39341,36.18366,39.39341,umo+N539+E155,10919
9236,418.8539805,2529.51,8273.61,1.2845,0.24234,9.54864,3.7575,8.97842,smb+N691+E162,10920
13369,418.8488517,711.833,89545.3,0.111963,0.87234,45.72945,43.95232,45.64984,umo+N515+E24,10921
14380,418.828873,720.803,94987.8,0.110856,0.86882,34.81874,25.91414,31.85195,uoj+N219+E61,10922
11165,418.8280315,2529.54,3897.85,0.770051,0.18002,6.93417,4.36613,6.3307,sxa+N234+E127,10923
8585,418.7288153,2895.71,9645.66,1.35263,0.1614,6.05417,4.21911,5.64978,rob+N379+E186,10924
15487,418.6997311,2239.81,8020.49,1.49687,0.19836,7.19806,5.30398,7.19806,vco+N233+E51,10925
2918,418.6731432,1533.13,19674.7,0.822893,0.46418,25.44945,24.63987,25.44945,ecs+N38+E132,10926
13088,418.5823544,786.13,97641.1,0.137128,0.85372,42.03015,38.94348,42.03015,umb+N276+E97,10928
10831,418.5376931,899.355,39387.4,0.185129,0.84874,22.87263,20.28585,22.32674,srs+N377+E138,10929
2440,418.4905665,808.235,11150.3,0.158555,0.86622,24.50814,21.22626,24.5051,dia+N73+E41,10931
1896,418.4227101,737.992,60954.9,0.103919,0.87398,27.30305,26.33269,27.26767,cdt+N298+E41,10932
16549,418.4039791,2150.88,21085.5,1.02967,0.25608,10.6402,7.80841,10.32434,whi+N179+E52,10933
14836,418.377055,733.238,89421.6,0.144238,0.86762,32.74062,30.19903,32.74062,uov+N515+E82,10935
7120,418.3471528,952.341,76450.6,0.223396,0.82454,34.1715,22.33783,33.4801,pbz+N117+E51,10936
16866,418.3196292,2657.57,13510.1,1.04655,0.20552,7.31335,5.32174,6.47016,wiv+N504+E162,10937
10315,418.2562499,1122.18,54101.2,0.443681,0.73988,40.36575,39.47203,40.36575,sny+N31+E37,10938
5856,418.244053,716.765,94549.0,0.133896,0.86826,30.1253,27.80995,30.1253,lvt+N90+E113,10939
13477,418.207107,673.966,86683.2,0.105903,0.88292,35.62409,32.16339,35.62409,umx+N184+E20,10941
7979,418.1815021,1992.12,14649.8,0.8969,0.28688,8.48994,6.71466,8.25372,qtz-e+N273+E89,10943
7232,418.1418609,2530.57,1413.98,1.06768,0.20256,7.41281,4.12462,7.29499,pcu+N308+E79,10944
2876,418.0788635,2328.16,16803.1,1.11213,0.19666,8.15155,5.29915,6.9827,ecn+N131+E216,10946
18832,417.9229224,796.217,97957.3,0.167564,0.8409,35.21258,32.71785,35.21258,yfg+N332+E141,10947
6594,417.7665297,2645.24,12945.6,1.11726,0.21024,8.48179,4.70152,6.93459,nfa+N257+E50,10950
11270,417.7509102,2551.43,5046.62,1.17271,0.18322,7.42472,4.8086,6.6981,sxb+N264+E173,10951
67,417.7105156,809.336,91359.6,0.241113,0.81244,35.42888,29.73001,35.39786,acs-h+N332+E202,10952
15122,417.657115,718.33,81580.0,0.121038,0.86934,37.81035,35.89498,37.81035,utk+N485+E21,10953
6016,417.5899047,686.673,114768.0,0.0898678,0.88094,31.15835,25.25671,30.87348,mmt+N359+E10,10954
6860,417.5590957,905.478,49807.0,0.185921,0.82778,33.10351,31.22741,33.10351,npo+N34+E145,10956
9244,417.5444092,2189.75,11755.2,1.04293,0.20564,8.72624,4.3353,8.72624,smc+N106+E184,10958
16601,417.5271848,2015.56,15112.3,1.28427,0.29238,12.35232,11.20384,12.35232,whl+N278+E162,10959
5530,417.4597274,686.367,97964.1,0.116417,0.87976,33.19506,25.69941,32.27721,lig+N641+E166,10960
13545,417.3312214,719.555,105678.0,0.109903,0.87638,28.75704,24.13038,28.54315,umy+N184+E36,10963
9398,417.2946118,2282.74,5713.38,1.36271,0.24946,8.09374,7.31288,7.9716,smj+N278+E212,10964
2322,417.2945695,722.305,80564.9,0.119596,0.87304,37.71359,33.42744,37.25294,dft+N256+E64,10965
159,417.0723561,722.886,75092.5,0.105356,0.87502,32.29311,23.57086,32.15451,afw+N68+E36,10966
3049,417.0665934,800.458,31241.3,0.163298,0.84856,30.14593,28.62413,30.14593,eta+N485+E19,10967
1676,417.0122035,2761.97,2732.1,1.02416,0.22494,6.8179,3.95367,6.79056,cdl+N17+E162,10968
13042,416.9993643,783.436,71371.6,0.142857,0.86332,38.60402,24.25434,37.10674,uku+N237+E23,10969
8078,416.9929077,3414.77,2185.03,1.27889,0.16048,4.9642,3.61241,4.91492,qtz-x+N105+E44,10970
7877,416.9259027,1111.13,22421.0,0.494401,0.75054,18.62531,16.14305,18.62531,qtz+N327+E85,10972
17815,416.8167279,2146.34,17190.4,1.18537,0.30512,14.15085,7.60921,13.21222,wmg+N442+E162,10974
15161,416.7283108,788.114,38224.9,0.139037,0.8653,25.14083,21.09811,25.14083,utp+N499+E23,10975
19175,416.6974506,756.124,82541.0,0.131315,0.8677,38.30648,37.41377,38.30648,zfs+N364+E7,10976
12850,416.6822904,2267.96,9312.93,1.74888,0.26556,9.2532,5.16399,9.08585,ukg+N115+E102,10977
136,416.6130422,766.296,73929.8,0.12013,0.87138,29.82109,21.66854,29.66534,afw+N398+E4,10980
15082,416.6102535,706.603,102258.0,0.124031,0.88336,30.5558,25.03196,29.45545,utj+N186+E53,10981
3375,416.560343,1912.53,15845.4,1.10906,0.35446,14.16282,13.80817,14.16282,fng+N242+E51,10982
10724,416.4940522,648.692,100216.0,0.123469,0.88466,35.49268,29.4361,34.57024,sra+N393+E223,10983
8329,416.4803948,823.594,57267.4,0.153598,0.8583,30.27557,29.62279,30.1619,rac+N697+E7,10984
13848,416.4725969,910.874,30693.8,0.162609,0.8434,31.98955,31.91748,31.98955,unh+N29+E41,10985
9058,416.4536152,2336.82,9519.33,1.10486,0.19334,7.43949,5.01429,7.43949,ske+N309+E52,10986
8149,416.3836598,2541.95,5852.29,0.855481,0.19668,6.76938,4.78422,6.56672,qtz-x+N541+E137,10987
10847,416.3830513,784.815,35984.0,0.129078,0.86938,24.27258,22.15724,24.10023,srs+N579+E219,10988
10314,416.3421891,1075.1,20813.1,0.449095,0.7239,43.38909,42.81413,43.25083,sny+N31+E186,10989
6421,416.3126508,2640.67,2589.46,1.07392,0.16336,5.89214,4.21645,5.75375,msw+N232+E85,10990
15872,416.2868785,2148.44,10820.2,1.17908,0.22262,11.21316,7.60126,11.2124,vmg+N691+E184,10991
2735,416.2665582,1746.33,12269.9,0.956738,0.30346,11.54835,6.76597,9.86193,ecf+N178+E131,10992
14020,416.1645406,761.227,61352.1,0.209549,0.85628,31.50041,29.73564,31.48447,unj+N700+E73,10993
3111,416.1511954,810.334,55889.7,0.15638,0.86012,34.81041,33.44472,34.81041,etd+N245+E130,10994
8036,416.0591198,2346.84,6392.82,1.3062,0.18368,8.09558,4.25954,5.72873,qtz-e+N646+E128,10997
13514,415.7255905,664.869,93698.7,0.105629,0.88444,40.77228,36.52421,40.77228,umx+N461+E1,11000
15023,415.7059555,2709.17,9146.51,1.32647,0.14144,5.72698,3.98524,5.72698,ure+N115+E66,11001
2907,415.6138526,2171.53,14625.3,0.926564,0.24432,10.92105,9.24557,10.83742,ecp+N423+E211,11002
4323,415.5949978,2721.5,1020.25,1.19142,0.18934,5.51153,4.24875,5.50022,hex+N635+E50,11003
13342,415.5924677,665.447,94099.1,0.114168,0.88496,44.27466,43.25154,44.16931,umo+N164+E36,11004
1064,415.4636534,817.955,26654.1,0.142561,0.8584,32.71486,29.47261,32.71486,bnn+N300+E194,11006
6995,415.4571762,2519.48,8362.43,1.55862,0.22266,7.61389,5.69211,6.57306,oof+N653+E204,11007
13062,415.4279301,718.254,105721.0,0.129283,0.86834,42.81154,25.28036,41.95914,uku+N649+E223,11008
4826,415.3827991,736.062,94110.7,0.168614,0.86008,29.53348,25.61196,29.53348,irl+N562+E136,11009
2917,415.3487866,1837.05,16350.7,1.0384,0.34418,16.65654,14.74223,16.65654,ecs+N35+E132,11010
14698,415.3466156,2632.39,8245.52,1.01485,0.168,6.31341,4.00615,6.31341,uop+N688+E45,11011
9348,415.3382945,1134.51,25238.6,0.310487,0.6577,37.84951,37.60848,37.84951,smh+N702+E137,11012
17824,415.2517026,2437.15,15438.2,1.11577,0.20258,8.32317,5.65795,8.21988,wmj+N134+E52,11014
16129,415.1341123,2278.82,13890.2,1.18048,0.20556,8.47743,5.97458,8.42132,vmx+N380+E71,11015
6954,414.9706785,2248.8,10459.0,1.04453,0.23642,9.70241,7.15433,8.71194,oof+N212+E233,11017
10247,414.9630098,1946.04,27802.2,1.29201,0.37716,20.74259,7.95928,20.74259,snv+N278+E51,11018
13864,414.7631005,638.478,68935.5,0.115121,0.87974,47.66512,45.65498,47.63373,unh+N342+E53,11019
16046,414.7130023,2512.77,13706.6,1.03976,0.199,7.20887,4.96006,6.17926,vmq+N446+E159,11020
104,414.6174043,682.006,97246.5,0.098873,0.88018,33.51359,25.70371,32.10455,afw+N158+E222,11021
12986,414.6055449,2456.9,15532.8,1.16324,0.18418,7.22778,5.19791,6.75358,ukk+N580+E71,11022
8155,414.5823166,2272.38,4682.87,0.890113,0.14924,6.70911,4.34641,6.21615,qtz-x+N574+E48,11023
19130,414.5646887,2508.74,11193.3,1.19407,0.16224,7.78575,4.21775,7.78575,zfq+N242+E13,11024
6012,414.5279475,1194.35,51462.5,0.561994,0.73268,18.38081,17.54667,18.38081,mmt+N327+E18,11025
11498,414.5186477,2155.41,11757.8,1.35419,0.25468,12.63398,10.06851,12.56037,tch+N24+E202,11026
17903,414.4661938,2151.46,10059.8,1.04117,0.22824,8.78025,6.75221,8.78025,wnj+N583+E108,11028
15850,414.4091651,2283.47,8358.75,1.1569,0.18696,8.70995,4.55439,7.45277,vmg+N533+E204,11029
13415,414.3852119,735.601,74854.6,0.105402,0.87428,36.74852,35.50767,36.74852,umw+N267+E36,11030
17758,414.3752587,2026.09,10895.6,0.856739,0.26672,10.30405,7.42083,10.30405,wmb+N589+E167,11031
9573,414.2585409,2437.46,11561.4,1.61946,0.25934,10.56944,8.19251,10.56944,sml+N576+E185,11033
6614,414.2540964,2318.36,13128.7,0.891552,0.21392,8.40729,5.615,8.34837,nfc+N557+E149,11034
9042,414.2474957,2408.44,10562.6,1.23913,0.20096,8.81082,4.44237,8.81082,ske+N139+E95,11035
8555,414.2392797,2611.47,4611.99,1.07766,0.13864,5.44769,3.8726,5.2413,rob+N205+E43,11036
5952,414.2015048,2467.81,6816.42,1.10737,0.17414,6.97876,5.68388,6.82797,mdf+N520+E52,11037
11183,414.1665232,2167.59,8695.24,1.08344,0.2235,8.25913,5.08881,8.25913,sxa+N336+E45,11040
3969,414.1495628,795.077,109415.0,0.12989,0.86154,34.35667,26.77282,33.39617,gis+N156+E203,11041
14637,414.0950166,1240.85,40877.0,0.62645,0.72262,23.17659,17.03558,23.17659,uoo+N395+E71,11045
17564,414.0680341,2179.33,9345.13,1.08554,0.25958,12.87434,10.90121,12.52929,wkw+N369+E175,11046
4358,414.0005944,2408.06,10541.3,0.785948,0.17586,7.72745,3.83702,7.53251,hjm+N161+E137,11047
15113,413.9860825,767.337,64516.1,0.130962,0.87388,34.71352,32.99447,34.71352,utk+N377+E30,11048
621,413.9376225,2520.22,7129.89,1.0311,0.1755,6.71409,4.52521,6.67584,bcg+N362+E63,11050
959,413.9251868,985.767,51882.0,0.231865,0.83716,22.38812,17.4741,22.05387,bcu-h+N377+E27,11052
