filename,target,metal_Zn,metal_Cu,metal_Co,metal_Cd,metal_Mn,metal_Ni,metal_Fe,metal_Ag,metal_In,metal_Nd,metal_Zr,metal_La,metal_Mg,metal_Ca,metal_W,metal_other,metal_organic,node_CN,node_is_fluorinated,node_is_electron_deficient,node_is_electron_rich,node_is_symmetric,node_is_conjugated,node_is_metalated,node_has_hydrogen_bond_donor,node_has_hydrogen_bond_acceptor,node_is_charged,node_is_photoswitchable,node_has_open_metal_site,edge_CN,edge_length,edge_is_fluorinated,edge_is_electron_deficient,edge_is_electron_rich,edge_is_symmetric,edge_is_conjugated,edge_is_metalated,edge_has_hydrogen_bond_donor,edge_has_hydrogen_bond_acceptor,edge_is_charged,edge_is_photoswitchable,edge_has_open_metal_site,topo_node_CN_min,topo_node_CN_max,topo_edge_CN_min,topo_edge_CN_max,sa,cv,density,vf,di,df,dif
qtz-x+N382+E215,32.670708411595086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,1,2,6.3321,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,3100.76,4547.99,0.84635,0.26838,6.2523,4.82324,6.2523
fnu+N206+E166,32.65026529560797,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,0,2,4.0352,0,0,0,1,1,0,0,1,0,0,0,5,5,2,2,3291.16,5992.03,1.06014,0.24268,6.20087,5.21494,6.14792
wfz+N599+E85,32.61718548640305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,1,1,0,0,0,2,4.8613,0,0,0,1,1,0,0,0,0,0,0,7,7,2,2,2578.45,15191.5,0.899102,0.29552,8.21733,5.69458,8.21733
qtz-x+N54+E150,32.597560644823744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,1,1,0,0,1,2,7.4946,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2884.85,6195.48,0.840772,0.32784,8.5962,7.04255,8.48197
lhb+N430+E150,32.54073452828334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,1,1,0,0,1,2,7.4946,0,0,0,1,1,0,0,0,0,0,0,8,8,2,2,2734.31,20408.0,0.740543,0.31852,9.22809,6.10496,7.49532
vcl+N446+E92,32.53593977183106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,1,0,0,0,2,3.7234,0,0,0,1,1,0,0,0,0,0,0,7,7,2,2,2916.01,11534.5,0.981209,0.28346,7.43442,4.14771,7.43119
wmb+N92+E128,32.531459932796785,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,1,2,3.7143,0,0,1,1,1,0,0,1,0,0,0,6,6,2,2,2613.02,9437.59,0.947853,0.36324,10.08957,7.16377,9.2973
bcs+N568+E14,32.52430673889604,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,1,1,0,0,1,2,4.58,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2712.73,18660.1,1.08659,0.17096,6.79282,4.2016,5.91302
ecl+N192+E63,32.520320725298184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,1,0,0,0,2,3.5385,0,0,0,1,1,0,0,1,0,0,0,8,8,2,2,2593.96,13370.4,0.908255,0.19766,7.1111,5.24519,6.99377
bcu+N427+E215,32.5003896592717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,1,1,1,1,0,0,1,2,6.3321,0,0,0,1,1,0,0,0,0,0,0,8,8,2,2,2884.96,3948.67,0.941816,0.2459,6.42819,5.43249,6.39497
ecu+N664+E202,32.493987127500674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,1,1,0,0,0,0,1,2,3.8325,0,0,0,1,1,0,0,1,0,0,0,8,8,2,2,2514.64,10657.9,0.767864,0.35014,9.87931,6.57435,8.2117
bcg+N331+E24,32.48548225048715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,1,1,0,0,0,2,7.6601,0,0,0,1,1,0,0,0,0,0,0,8,8,2,2,2810.41,7854.55,0.841285,0.26806,7.98104,6.23909,7.93811
sxb+N59+E25,32.47661999553453,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,0,2,4.5798,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2435.26,5168.71,1.11461,0.21406,7.57763,5.82312,7.00329
rob+N486+E70,32.46661984600935,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,1,2,3.5603,0,0,0,1,1,0,0,1,0,0,0,6,6,2,2,2850.72,5833.32,1.13275,0.27218,6.89133,5.22942,6.86533
ilc+N699+E30,32.430651318845136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,1,1,0,0,0,2,10.5376,0,0,0,1,0,0,0,0,0,0,0,8,8,2,2,2937.77,9332.56,0.701374,0.31082,7.95682,5.42078,7.95682
gpu+N243+E14,32.42828741131782,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,1,1,1,0,0,0,2,4.58,0,0,0,1,1,0,0,0,0,0,0,10,10,2,2,2426.63,16076.0,0.932851,0.24494,8.39605,6.07835,8.39605
sxc+N47+E128,32.40741229946207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,3.7143,0,0,1,1,1,0,0,1,0,0,0,6,6,2,2,2614.78,4965.65,0.734782,0.27958,8.44776,5.52801,6.7098
sml+N270+E14,32.40232334935973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,0,2,4.58,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2399.78,8742.69,0.817687,0.39588,14.32773,13.82398,14.32773
qzd+N153+E95,32.390108468886844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,3.8792,0,0,1,1,1,0,0,1,0,0,0,4,4,2,2,2852.8,2549.72,1.14715,0.17528,6.08945,4.12014,6.08463
sow+N76+E149,32.38398143910231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,4.3526,0,0,1,1,1,0,0,1,0,0,0,4,4,2,2,2947.98,11901.3,0.613699,0.39126,8.33471,5.69234,8.33471
ukl+N346+E14,32.38356211629234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,1,2,4.58,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,2980.36,7169.48,1.02475,0.26576,8.23975,4.09876,8.23975
ecu+N542+E120,32.37646790900994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,1,1,0,0,0,2,5.2196,0,0,0,1,1,0,0,1,0,0,0,8,8,2,2,2893.94,9800.29,0.705027,0.31528,8.58846,6.06423,7.54631
qzd+N44+E29,32.35651127885158,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,4.5798,0,0,0,1,1,0,0,1,0,0,0,4,4,2,2,2700.65,6638.29,0.699324,0.30404,9.648,6.54707,8.05447
svn+N599+E85,32.3376194513662,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,1,1,0,0,0,2,4.8613,0,0,0,1,1,0,0,0,0,0,0,7,7,2,2,2666.15,13897.3,0.982831,0.2392,7.83395,4.65339,7.02041
qtz-x+N59+E112,32.32347551106113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,0,2,6.533,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2936.5,5391.13,0.734874,0.39406,8.28345,5.82073,7.58058
sve+N284+E92,32.320634780858654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,1,0,0,0,2,3.7234,0,0,0,1,1,0,0,0,0,0,0,7,7,2,2,2522.2,5587.22,0.8956,0.2389,8.27874,4.59058,8.13968
qtz-x+N491+E154,32.3162048709271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,1,2,7.4352,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2894.1,6438.49,0.694372,0.35078,7.84948,6.11219,7.64551
cdl+N688+E188,32.30419802733144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,2,8.3508,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,2662.15,7065.63,0.605746,0.35396,9.13646,6.37641,9.13646
hcp+N107+E150,32.29828645368265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,1,0,1,0,0,0,2,7.4946,0,0,0,1,1,0,0,0,0,0,0,12,12,2,2,2547.36,9331.4,0.75708,0.29582,9.29165,5.62949,9.29165
snk+N328+E25,32.29063206595702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,4.5798,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2555.71,18329.1,0.656913,0.32844,9.41385,6.76877,8.12448
lcy+N162+E226,32.27867726947913,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,2.2712,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2342.6,7600.25,0.786478,0.24926,10.09368,5.87464,10.09368
sxc+N595+E127,32.25740938624365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,3.3767,0,0,0,1,0,0,0,0,0,0,0,6,6,2,2,2895.0,3180.05,0.868303,0.23932,6.1197,4.82349,6.1197
zfe+N482+E216,32.25563479497073,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,3.7383,0,0,0,1,1,0,0,0,0,0,0,5,5,2,2,2691.83,17017.5,0.878585,0.27618,9.22948,5.06387,9.10353
ilc+N586+E47,32.24646156562368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,1,1,1,1,0,0,1,2,11.587,0,0,0,1,1,0,0,0,0,0,0,8,8,2,2,2616.86,8440.33,0.908597,0.22502,7.68817,4.76454,7.5065
sxb+N382+E14,32.2261429656575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,1,2,4.58,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2635.08,10195.2,0.897133,0.3252,8.2711,7.14656,8.21086
hxg+N170+E156,32.21954084473168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,1,2,5.5933,0,0,0,1,0,0,0,1,0,0,0,6,6,2,2,2646.86,6075.14,0.647654,0.30778,8.94252,4.39105,8.90108
ske+N213+E205,32.21817374406813,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,4.2385,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2536.66,14393.3,0.671735,0.28036,8.72794,5.89719,8.66517
svn+N233+E158,32.21310621620778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,1,1,0,0,0,2,3.5983,0,0,0,1,1,0,0,1,0,0,0,7,7,2,2,2545.14,8852.01,1.26199,0.20716,7.82391,4.28074,7.55547
qtz-x+N162+E72,32.19961299047159,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,4.1567,0,0,1,1,1,0,0,1,0,0,0,6,6,2,2,2674.67,7372.52,0.537039,0.42532,9.02009,6.6434,9.02009
unm+N719+E226,32.18522313052532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,1,0,0,0,2,2.2712,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,2575.66,10993.1,0.754302,0.24552,8.67808,4.69132,7.95055
xfb+N446+E85,32.15790903926219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,1,0,0,0,2,4.8613,0,0,0,1,1,0,0,0,0,0,0,7,7,2,2,2522.89,28542.9,0.956127,0.28394,10.58952,8.82778,10.56541
fcu+N107+E181,32.15539391307655,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,1,0,1,0,0,0,2,6.1207,0,0,1,1,1,0,0,1,0,0,0,12,12,2,2,2685.87,14624.8,0.840569,0.26064,8.27699,4.43905,8.27699
wib+N354+E27,32.14533901630889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,3.0399,0,0,0,1,0,0,0,1,0,1,0,6,6,2,2,2302.99,10724.1,1.87432,0.13876,6.25708,4.58326,6.13897
mdf+N76+E73,32.13239359420165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,4.1684,0,0,1,1,1,0,1,1,0,0,0,4,4,2,2,3050.8,11477.4,0.608563,0.38386,8.81428,7.57603,8.58656
rob+N680+E182,32.120339878644806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,3.1127,0,0,0,1,1,0,0,1,0,0,0,6,6,2,2,3054.79,5554.06,0.866879,0.26824,7.25567,4.95311,6.22107
zfl+N206+E13,32.11944770297637,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,0,2,3.9184,0,0,0,1,1,0,0,1,0,0,0,5,5,2,2,3054.81,14808.8,1.09443,0.2777,8.27837,5.16876,8.27837
hex+N550+E18,32.119130037108896,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,1,1,1,1,0,0,0,2,4.1673,0,0,0,1,0,0,0,0,0,0,0,8,8,2,2,2498.89,1734.41,0.981839,0.27742,6.84199,5.59242,6.84199
hxg+N591+E81,32.10283496778153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,1,2,6.0644,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2491.12,8084.89,0.555042,0.41316,10.37809,6.93379,10.37809
cdl+N424+E226,32.09558541088764,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,0,2,2.2712,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,2723.43,6582.27,0.692932,0.278,7.9466,5.58745,6.89345
rob+N234+E85,32.09080000630662,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,1,0,1,0,0,0,2,4.8613,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2717.09,6471.95,0.722642,0.25852,8.00655,5.33155,8.00655
hex+N699+E131,32.08077099294884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,1,1,0,0,0,2,3.8722,0,0,0,1,1,0,0,0,0,0,0,8,8,2,2,2614.57,2118.35,1.01371,0.23316,6.80128,4.18601,6.57752
zfq+N206+E92,32.07529930429176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,0,2,3.7234,0,0,0,1,1,0,0,0,0,0,0,5,5,2,2,2890.33,15582.7,1.08287,0.24624,8.29769,5.10324,8.29769
vci+N284+E50,32.068650223929126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,1,0,0,0,2,2.2834,0,0,0,1,0,0,0,0,0,0,0,7,7,2,2,2910.48,17197.6,0.904084,0.24562,7.55133,4.76443,5.48624
sxc+N533+E130,32.065663100960926,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,5.255,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2802.17,3663.19,0.782518,0.20176,6.03352,4.7646,6.03352
vbm+N556+E48,32.06483934556455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,0,2,3.7256,0,0,1,1,1,0,0,1,0,0,0,6,6,2,2,2636.06,22224.9,1.19591,0.26304,8.93359,6.06394,8.88537
sol+N92+E48,32.04621486266955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,1,2,3.7256,0,0,1,1,1,0,0,1,0,0,0,6,6,2,2,2326.27,9610.34,1.30333,0.16032,7.42518,3.59713,7.3754
qtz-x+N328+E181,32.046213286147264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,6.1207,0,0,1,1,1,0,0,1,0,0,0,6,6,2,2,2757.56,7641.36,0.551712,0.40532,9.65498,7.65219,9.57709
osc+N92+E204,32.03332062161186,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,1,2,3.7696,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2658.41,11504.8,1.258,0.2993,9.60482,5.6122,9.60482
svn+N446+E160,32.03297174654639,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,1,0,0,0,2,5.9331,0,0,0,1,1,0,0,1,0,0,0,7,7,2,2,2631.54,15874.2,0.977074,0.28976,9.31098,5.39003,9.31098
bcu+N212+E19,32.01750703998555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,1,0,0,0,2,2.8033,0,0,0,1,0,0,0,0,0,0,0,8,8,2,2,2638.59,3123.55,1.11051,0.22246,8.85437,3.63536,8.83427
sve+N284+E85,32.005932941027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,1,0,0,0,2,4.8613,0,0,0,1,1,0,0,0,0,0,0,7,7,2,2,2584.89,7953.96,0.775424,0.2988,9.06631,5.34185,8.75795
rob+N591+E25,32.005040652933566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,1,2,4.5798,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2531.04,5229.12,0.858166,0.1645,6.14485,3.79279,6.14485
neb+N385+E184,32.001244851723854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,2,3.658,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,2614.41,16420.8,0.904666,0.2742,9.09501,6.89707,8.75612
bcu+N171+E53,31.96207184552716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,1,0,0,0,2,7.8025,0,0,0,1,1,0,0,1,0,0,0,8,8,2,2,2597.38,5216.34,1.04599,0.33482,8.2467,6.59152,8.23856
sxb+N694+E177,31.94477275040086,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,6.4168,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2698.72,9177.34,0.668698,0.34086,8.96329,7.19243,8.12537
wkq+N354+E27,31.92374090784195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,3.0399,0,0,0,1,0,0,0,1,0,1,0,6,6,2,2,3001.74,10330.3,1.45932,0.23476,7.55375,5.98872,7.55375
lhb+N329+E72,31.921265687764503,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,1,1,1,1,0,0,1,2,4.1567,0,0,1,1,1,0,0,1,0,0,0,8,8,2,2,2664.05,12877.8,1.05918,0.21438,7.06717,5.11701,6.35354
mdf+N434+E85,31.916673927169377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,1,0,1,0,0,1,2,4.8613,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,2427.81,7884.53,0.995502,0.2497,9.78267,9.21448,9.78267
qtz-x+N16+E190,31.91074249692716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,8.3594,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,3016.74,9555.52,0.670811,0.3229,8.57522,5.54274,7.70733
dmp+N115+E63,31.89747931549579,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,1,0,0,0,2,3.5385,0,0,0,1,1,0,0,1,0,0,0,4,4,2,2,2993.89,2828.29,1.03948,0.20538,6.17434,4.73584,6.17434
zfm+N206+E29,31.89312352615255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,0,2,4.5798,0,0,0,1,1,0,0,1,0,0,0,5,5,2,2,2896.51,19844.5,1.02448,0.24146,7.91987,4.95812,6.45091
lcy+N354+E44,31.890623263289427,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,3.0402,0,0,0,1,0,0,0,0,0,0,0,6,6,2,2,2411.09,4476.67,1.10474,0.41292,9.2017,7.79663,9.04856
rob+N526+E154,31.88929287224847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,1,2,7.4352,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2751.26,7538.51,0.929699,0.26796,8.03671,4.21845,7.64151
fcu+N107+E150,31.8878796867966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,1,0,1,0,0,0,2,7.4946,0,0,0,1,1,0,0,0,0,0,0,12,12,2,2,2489.7,18156.3,0.7782,0.29028,10.73685,6.2808,9.15452
swh+N233+E44,31.88359997381396,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,1,1,0,0,0,2,3.0402,0,0,0,1,0,0,0,0,0,0,0,7,7,2,2,2499.59,10653.9,1.19286,0.31012,14.33778,11.24872,14.33778
qtz-x+N447+E150,31.881615570239216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,7.4946,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2718.68,9324.67,0.522507,0.4128,9.49456,6.82879,7.82219
vcu+N542+E166,31.869869394358144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,1,1,0,0,0,2,4.0352,0,0,0,1,1,0,0,1,0,0,0,8,8,2,2,2672.2,16641.5,0.744108,0.31446,8.49164,7.51369,8.43569
wfz+N446+E92,31.86754659288251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,1,0,0,0,2,3.7234,0,0,0,1,1,0,0,0,0,0,0,7,7,2,2,2661.13,10632.8,1.06442,0.25822,8.86225,5.03729,8.41662
tsi+N217+E81,31.86686731060846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,1,1,0,0,0,2,6.0644,0,0,0,1,1,0,0,0,0,0,0,8,8,2,2,2537.04,8848.02,0.7919,0.3292,9.0986,6.41582,8.1791
uou+N164+E48,31.86050927024872,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,3.7256,0,0,1,1,1,0,0,1,0,0,0,4,4,2,2,2740.66,20035.1,0.667165,0.41224,10.15314,6.21781,9.59529
vbn+N533+E18,31.84599666904053,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,4.1673,0,0,0,1,0,0,0,0,0,0,0,6,6,2,2,2365.74,9812.72,0.770804,0.32798,9.18842,6.04183,9.07348
ecu+N715+E179,31.83922796668809,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,1,0,0,0,2,8.301,0,0,0,1,1,0,0,1,0,0,0,8,8,2,2,2702.32,12536.6,0.744398,0.29894,9.35064,5.94935,9.26056
kwh+N599+E147,31.834576722331253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,1,1,0,0,0,2,6.4488,0,0,0,1,1,0,0,0,0,0,0,7,7,2,2,2790.58,13751.5,0.750053,0.36536,8.66426,5.90511,7.56278
ftb+N206+E70,31.828065566154816,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,0,2,3.5603,0,0,0,1,1,0,0,1,0,0,0,5,5,2,2,3068.95,7708.13,1.12479,0.26816,7.09585,4.95231,6.7953
qtz+N68+E89,31.8278267562886,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,4.3376,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,2558.97,5915.65,0.661666,0.33978,8.82196,5.98655,8.82196
sxb+N529+E92,31.82235636620324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,3.7234,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2860.71,5117.34,0.984435,0.2597,7.52848,5.26971,7.39464
neb+N164+E162,31.821318586416968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,2.5103,0,0,0,1,0,0,0,1,0,0,0,4,4,2,2,2844.84,12374.4,0.809425,0.38146,7.4874,6.41239,7.03625
oof+N636+E81,31.80477241991739,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,1,1,1,1,0,0,1,2,6.0644,0,0,0,1,1,0,0,0,0,0,0,8,8,2,2,2600.88,7354.24,0.839608,0.21388,7.85518,4.33034,6.02019
vcj+N599+E81,31.80477034281605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,1,1,0,0,0,2,6.0644,0,0,0,1,1,0,0,0,0,0,0,7,7,2,2,2692.73,18065.0,0.756088,0.37772,9.21266,6.36783,9.19932
vbo+N270+E84,31.802544288656176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,0,2,4.4397,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2259.72,13774.5,0.981656,0.26822,10.31484,7.04846,8.92487
ske+N521+E149,31.770718555772635,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,4.3526,0,0,1,1,1,0,0,1,0,0,0,6,6,2,2,2700.38,11853.6,0.876782,0.2649,8.34592,6.43534,7.8354
